 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [02:18:18]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39986, ack_nr 48179, packet_len 5 (0)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:18]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:19]  RDP: CMP: conn pointer 0x55b2da321be0, packet pointer (nil), flag 2, seq_nr 48180, ack_nr 39984
 [02:18:19]  OUT: S 8, D 3, Dp 15, Sp 43, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [02:18:20]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39986, ack_nr 48179, packet_len 5 (0)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:20]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:21]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:21]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:21]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:21]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:21]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP: CMP: conn pointer 0x55b2da321be0, packet pointer (nil), flag 2, seq_nr 48180, ack_nr 39984
 [02:18:22]  OUT: S 8, D 3, Dp 15, Sp 43, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:22]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [00:13:04]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39986, ack_nr 48179, packet_len 5 (0)
