 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:43]  TX Element timed out, retransmitting seq 12119
 [03:20:43]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 2, Fl 0x03, Sz 67 VIA: KISS
 [03:20:43]  RDP: CMP: conn pointer 0x55ac88ffcf00, packet pointer (nil), flag 2, seq_nr 12120, ack_nr 40167
 [03:20:43]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffd650: CLOSE_WAIT timeout
 [03:20:44]  RDP 0x55ac88ffd650: Close in CLOSE_WAIT, now closing
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:44]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:45]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP: CMP: conn pointer 0x55ac88ffcf00, packet pointer (nil), flag 2, seq_nr 12120, ack_nr 40167
 [03:20:46]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:46]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  INP: S 3, D 8, Dp 54, Sp 15, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP: CMP: conn pointer 0x55ac88ffcf00, packet pointer (nil), flag 2, seq_nr 12120, ack_nr 40167
 [03:20:48]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:48]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:49]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:50]  RDP: CMP: conn pointer 0x55ac88ffcf00, packet pointer (nil), flag 2, seq_nr 12120, ack_nr 40167
 [03:20:50]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  TX Element timed out, retransmitting seq 12119
 [03:20:51]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 2, Fl 0x03, Sz 67 VIA: KISS
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  INP: S 3, D 8, Dp 55, Sp 15, Pr 1, Fl 0x03, Sz 9 VIA: KISS
 [03:20:51]  TX Element Free, time 17390066, seq 12119, una 12120
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [18:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:51]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [18:20:47]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:52]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP: CMP: conn pointer 0x55ac88ffcf00, packet pointer (nil), flag 2, seq_nr 12120, ack_nr 40167
 [03:20:53]  OUT: S 8, D 3, Dp 15, Sp 55, Pr 1, Fl 0x03, Sz 5 VIA: KISS
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
 [03:20:53]  RDP 0x55ac88ffcf00: Wake Tx task (check timeouts)
